iter	Passed	Remaining
3221	71732	61847
3222	71751	61822
3223	71771	61797
3224	71790	61773
3225	71808	61747
3226	71827	61721
3227	71845	61696
3228	71863	61670
3229	71883	61646
3230	71910	61628
3231	71929	61602
3232	71947	61577
3233	71966	61552
3234	71985	61526
3235	72005	61502
3236	72023	61477
3237	72042	61451
3238	72061	61426
3239	72080	61402
3240	72099	61377
3241	72124	61357
3242	72148	61335
3243	72181	61323
3244	72203	61300
3245	72225	61278
3246	72246	61255
3247	72268	61232
3248	72287	61207
3249	72306	61182
3250	72330	61161
3251	72349	61136
3252	72368	61112
3253	72387	61086
3254	72406	61061
3255	72426	61037
3256	72446	61013
3257	72464	60987
3258	72484	60963
3259	72502	60937
3260	72521	60913
3261	72539	60887
3262	72560	60863
3263	72583	60842
3264	72603	60818
3265	72622	60793
3266	72642	60769
3267	72662	60744
3268	72680	60719
3269	72701	60695
3270	72719	60669
3271	72737	60644
3272	72756	60619
3273	72780	60598
3274	72805	60578
3275	72824	60553
3276	72843	60528
3277	72862	60503
3278	72881	60478
3279	72900	60454
3280	72919	60428
3281	72938	60403
3282	72960	60381
3283	72980	60357
3284	73000	60333
3285	73023	60311
3286	73042	60287
3287	73061	60262
3288	73079	60236
3289	73099	60212
3290	73121	60190
3291	73142	60167
3292	73162	60143
3293	73182	60119
3294	73201	60094
3295	73223	60071
3296	73244	60048
3297	73265	60025
3298	73284	60000
3299	73303	59975
3300	73322	59950
3301	73341	59926
3302	73362	59902
3303	73380	59877
3304	73399	59852
3305	73417	59826
3306	73437	59802
3307	73461	59781
3308	73482	59758
3309	73501	59734
3310	73520	59708
3311	73539	59683
3312	73558	59659
3313	73577	59634
3314	73596	59609
3315	73616	59586
3316	73635	59560
3317	73657	59538
3318	73680	59516
3319	73698	59491
3320	73716	59466
3321	73736	59441
3322	73757	59419
3323	73781	59397
3324	73800	59373
3325	73820	59349
3326	73843	59327
3327	73861	59302
3328	73883	59280
3329	73910	59261
3330	73932	59239
3331	73955	59217
3332	73976	59194
3333	73998	59172
3334	74025	59154
3335	74048	59132
3336	74067	59107
3337	74087	59083
3338	74115	59065
3339	74139	59045
3340	74159	59020
3341	74181	58998
3342	74199	58973
3343	74220	58950
3344	74238	58924
3345	74255	58898
3346	74274	58873
3347	74295	58850
3348	74317	58827
3349	74340	58806
3350	74358	58780
3351	74376	58755
3352	74394	58730
3353	74413	58705
3354	74431	58680
3355	74451	58655
3356	74470	58631
3357	74489	58606
3358	74510	58583
3359	74529	58558
3360	74550	58536
3361	74569	58510
3362	74586	58485
3363	74607	58461
3364	74624	58435
3365	74643	58410
3366	74664	58387
3367	74682	58362
3368	74700	58336
3369	74720	58313
3370	74741	58290
3371	74760	58265
3372	74777	58238
3373	74793	58212
3374	74811	58186
3375	74827	58159
3376	74842	58132
3377	74857	58104
3378	74872	58076
3379	74892	58052
3380	74907	58024
3381	74922	57997
3382	74940	57972
3383	74961	57949
3384	74977	57921
3385	74994	57895
3386	75009	57867
3387	75023	57839
3388	75038	57812
3389	75057	57787
3390	75075	57762
3391	75089	57734
3392	75111	57711
3393	75127	57684
3394	75145	57659
3395	75163	57634
3396	75180	57608
3397	75198	57582
3398	75214	57556
3399	75230	57528
3400	75243	57500
3401	75259	57473
3402	75277	57448
3403	75298	57424
3404	75314	57398
3405	75329	57370
3406	75343	57342
3407	75358	57315
3408	75374	57288
3409	75395	57265
3410	75416	57242
3411	75435	57217
3412	75450	57190
3413	75465	57162
3414	75480	57135
3415	75495	57108
3416	75525	57091
3417	75554	57074
3418	75589	57062
3419	75621	57047
3420	75651	57031
3421	75674	57010
3422	75697	56989
3423	75723	56969
3424	75746	56948
3425	75773	56929
3426	75800	56911
3427	75822	56888
3428	75899	56907
3429	75929	56892
3430	75950	56868
3431	75972	56846
3432	75994	56823
3433	76013	56799
3434	76041	56782
3435	76067	56762
3436	76093	56743
3437	76121	56725
3438	76152	56710
3439	76177	56689
3440	76200	56668
3441	76225	56648
3442	76247	56626
3443	76274	56607
3444	76309	56594
3445	76329	56571
3446	76348	56546
3447	76366	56521
3448	76384	56496
3449	76402	56471
3450	76424	56448
3451	76443	56424
3452	76463	56401
3453	76482	56376
3454	76507	56356
3455	76532	56336
3456	76553	56313
3457	76577	56292
3458	76597	56268
3459	76616	56244
3460	76638	56221
3461	76659	56199
3462	76679	56175
3463	76697	56150
3464	76717	56126
3465	76748	56111
3466	76768	56087
3467	76789	56064
3468	76807	56039
3469	76825	56014
3470	76844	55989
3471	76862	55964
3472	76880	55939
3473	76903	55917
3474	76924	55894
3475	76948	55873
3476	76968	55850
3477	76987	55825
3478	77006	55801
3479	77024	55776
3480	77045	55753
3481	77063	55728
3482	77085	55705
3483	77103	55681
3484	77127	55660
3485	77149	55638
3486	77178	55620
3487	77198	55597
3488	77217	55572
3489	77237	55549
3490	77257	55525
3491	77281	55504
3492	77300	55480
3493	77318	55455
3494	77337	55430
3495	77356	55406
3496	77382	55386
3497	77403	55364
3498	77423	55340
3499	77444	55317
3500	77462	55292
3501	77482	55268
3502	77501	55244
3503	77519	55219
3504	77537	55194
3505	77558	55171
3506	77582	55150
3507	77607	55130
3508	77627	55107
3509	77646	55082
3510	77664	55057
3511	77687	55035
3512	77706	55011
3513	77725	54987
3514	77745	54963
3515	77764	54939
3516	77788	54918
3517	77808	54895
3518	77831	54873
3519	77850	54849
3520	77868	54824
3521	77889	54801
3522	77906	54775
3523	77926	54751
3524	77950	54731
3525	77972	54708
3526	77995	54687
3527	78015	54663
3528	78037	54641
3529	78058	54618
3530	78080	54596
3531	78100	54572
3532	78119	54548
3533	78138	54524
3534	78157	54499
3535	78174	54474
3536	78196	54452
3537	78225	54435
3538	78245	54411
3539	78268	54389
3540	78286	54365
3541	78306	54341
3542	78330	54320
3543	78350	54297
3544	78371	54273
3545	78389	54249
3546	78407	54224
3547	78424	54198
3548	78448	54177
3549	78473	54157
3550	78491	54133
3551	78512	54109
3552	78534	54087
3553	78552	54063
3554	78572	54039
3555	78592	54016
3556	78613	53993
3557	78633	53969
3558	78652	53944
3559	78673	53922
3560	78697	53901
3561	78717	53878
3562	78739	53856
3563	78761	53833
3564	78781	53810
3565	78802	53787
3566	78820	53762
3567	78840	53739
3568	78864	53717
3569	78883	53694
3570	78910	53674
3571	78930	53651
3572	78953	53630
3573	78973	53606
3574	78991	53581
3575	79010	53557
3576	79028	53532
3577	79047	53508
3578	79068	53485
3579	79089	53462
3580	79115	53443
3581	79135	53419
3582	79156	53396
3583	79174	53372
3584	79195	53349
3585	79214	53324
3586	79234	53301
3587	79255	53278
3588	79275	53255
3589	79294	53230
3590	79317	53209
3591	79340	53188
3592	79360	53164
3593	79380	53141
3594	79399	53117
3595	79417	53092
3596	79437	53068
3597	79457	53045
3598	79479	53023
3599	79499	52999
3600	79521	52977
3601	79544	52955
3602	79566	52934
3603	79586	52910
3604	79606	52886
3605	79627	52863
3606	79647	52840
3607	79665	52816
3608	79684	52791
3609	79704	52768
3610	79723	52744
3611	79743	52721
3612	79772	52702
3613	79796	52682
3614	79814	52658
3615	79836	52635
3616	79855	52611
3617	79878	52590
3618	79899	52567
3619	79918	52543
3620	79937	52518
3621	79956	52495
3622	79979	52473
3623	80006	52454
3624	80024	52429
3625	80044	52406
3626	80061	52381
3627	80081	52357
3628	80100	52333
3629	80119	52309
3630	80137	52285
3631	80156	52260
3632	80179	52239
3633	80201	52217
3634	80227	52197
3635	80248	52174
3636	80270	52152
3637	80289	52128
3638	80309	52105
3639	80332	52083
3640	80353	52060
3641	80371	52036
3642	80391	52013
3643	80413	51990
3644	80437	51970
3645	80458	51947
3646	80476	51922
3647	80493	51897
3648	80509	51871
3649	80525	51844
3650	80538	51817
3651	80553	51790
3652	80570	51765
3653	80585	51738
3654	80600	51712
3655	80617	51687
3656	80639	51664
3657	80659	51641
3658	80676	51616
3659	80693	51590
3660	80707	51563
3661	80722	51537
3662	80736	51510
3663	80750	51482
3664	80765	51456
3665	80782	51431
3666	80800	51406
3667	80816	51380
3668	80833	51355
3669	80852	51331
3670	80868	51305
3671	80886	51280
3672	80900	51253
3673	80915	51227
3674	80930	51200
3675	80945	51174
3676	80959	51147
3677	80973	51120
3678	80988	51093
3679	81001	51066
3680	81017	51040
3681	81039	51018
3682	81059	50994
3683	81074	50968
3684	81089	50942
3685	81104	50915
3686	81119	50889
3687	81134	50863
3688	81152	50838
3689	81167	50812
3690	81181	50785
3691	81198	50759
3692	81212	50733
3693	81227	50706
3694	81242	50680
3695	81261	50656
3696	81278	50631
3697	81293	50604
3698	81310	50580
3699	81324	50553
3700	81338	50526
3701	81353	50500
3702	81370	50474
3703	81386	50449
3704	81401	50423
3705	81416	50396
3706	81431	50369
3707	81445	50343
3708	81459	50316
3709	81480	50293
3710	81498	50269
3711	81514	50244
3712	81530	50218
3713	81545	50192
3714	81560	50165
3715	81577	50140
3716	81592	50114
3717	81607	50088
3718	81622	50062
3719	81636	50035
3720	81650	50008
3721	81664	49981
3722	81679	49955
3723	81697	49931
3724	81715	49906
3725	81730	49880
3726	81754	49860
3727	81774	49836
3728	81790	49811
3729	81806	49785
3730	81824	49761
3731	81839	49735
3732	81854	49709
3733	81870	49683
3734	81883	49656
3735	81898	49630
3736	81916	49605
3737	81934	49581
3738	81950	49555
3739	81964	49529
3740	81976	49501
3741	81991	49475
3742	82007	49449
3743	82027	49426
3744	82043	49401
3745	82059	49375
3746	82074	49349
3747	82089	49323
3748	82103	49297
3749	82119	49271
3750	82139	49248
3751	82155	49223
3752	82171	49197
3753	82189	49173
3754	82204	49147
3755	82219	49121
3756	82233	49094
3757	82248	49069
3758	82263	49042
3759	82277	49016
3760	82291	48989
3761	82306	48963
3762	82321	48937
3763	82339	48913
3764	82359	48890
3765	82376	48865
3766	82393	48840
3767	82408	48815
3768	82424	48789
3769	82440	48764
3770	82455	48738
3771	82470	48712
3772	82484	48686
3773	82501	48661
3774	82516	48635
3775	82531	48609
3776	82546	48583
3777	82563	48558
3778	82583	48536
3779	82598	48510
3780	82613	48484
3781	82627	48458
3782	82642	48432
3783	82658	48406
3784	82673	48380
3785	82690	48356
3786	82704	48329
3787	82718	48303
3788	82733	48277
3789	82748	48251
3790	82763	48226
3791	82783	48202
3792	82800	48178
3793	82818	48154
3794	82836	48130
3795	82852	48105
3796	82868	48080
3797	82884	48054
3798	82900	48029
3799	82914	48003
3800	82929	47977
3801	82943	47951
3802	82957	47924
3803	82973	47899
3804	82997	47879
3805	83014	47854
3806	83029	47828
3807	83044	47803
3808	83060	47777
3809	83074	47751
3810	83089	47725
3811	83107	47701
3812	83121	47675
3813	83135	47649
3814	83150	47623
3815	83165	47597
3816	83180	47571
3817	83197	47547
3818	83219	47525
3819	83233	47499
3820	83249	47474
3821	83263	47448
3822	83276	47421
3823	83290	47395
3824	83303	47368
3825	83318	47342
3826	83333	47317
3827	83347	47291
3828	83365	47267
3829	83383	47243
3830	83398	47217
3831	83416	47194
3832	83439	47172
3833	83454	47147
3834	83470	47122
3835	83485	47096
3836	83500	47071
3837	83515	47045
3838	83530	47019
3839	83547	46995
3840	83562	46969
3841	83575	46943
3842	83590	46917
3843	83604	46891
3844	83619	46865
3845	83639	46843
3846	83654	46817
3847	83669	46792
3848	83684	46767
3849	83701	46742
3850	83714	46715
3851	83729	46690
3852	83744	46664
3853	83761	46640
3854	83777	46615
3855	83793	46590
3856	83807	46564
3857	83822	46539
3858	83839	46514
3859	83861	46492
3860	83879	46469
3861	83896	46444
3862	83910	46419
3863	83924	46393
3864	83940	46368
3865	83954	46342
3866	83968	46316
3867	83985	46291
3868	84001	46267
3869	84019	46243
3870	84034	46217
3871	84052	46194
3872	84075	46173
3873	84093	46149
3874	84108	46124
3875	84125	46099
3876	84141	46075
3877	84158	46050
3878	84173	46025
3879	84189	46000
3880	84204	45975
3881	84219	45949
3882	84233	45924
3883	84248	45898
3884	84265	45874
3885	84285	45851
3886	84298	45825
3887	84314	45800
3888	84331	45776
3889	84345	45750
3890	84362	45725
3891	84376	45700
3892	84393	45676
3893	84411	45652
3894	84425	45626
3895	84440	45601
3896	84454	45575
3897	84472	45551
3898	84491	45528
3899	84508	45504
3900	84525	45480
3901	84539	45454
3902	84554	45429
3903	84568	45403
3904	84583	45378
3905	84597	45352
3906	84613	45327
3907	84629	45303
3908	84643	45277
3909	84658	45252
3910	84673	45227
3911	84690	45202
3912	84710	45180
3913	84726	45155
3914	84742	45131
3915	84758	45106
3916	84773	45081
3917	84786	45055
3918	84802	45030
3919	84817	45005
3920	84832	44980
3921	84848	44955
3922	84865	44931
3923	84879	44905
3924	84896	44881
3925	84917	44859
3926	84933	44835
3927	84948	44809
3928	84964	44785
3929	84980	44760
3930	84995	44735
3931	85011	44710
3932	85027	44686
3933	85042	44661
3934	85057	44636
3935	85074	44612
3936	85088	44586
3937	85102	44561
3938	85119	44537
3939	85139	44514
3940	85154	44489
3941	85169	44464
3942	85185	44439
3943	85199	44414
3944	85213	44388
3945	85228	44363
3946	85242	44338
3947	85256	44312
3948	85272	44287
3949	85287	44263
3950	85301	44237
3951	85317	44212
3952	85336	44190
3953	85357	44168
3954	85373	44143
3955	85391	44120
3956	85406	44095
3957	85419	44069
3958	85436	44045
3959	85453	44021
3960	85468	43996
3961	85482	43970
3962	85498	43946
3963	85517	43923
3964	85530	43897
3965	85547	43873
3966	85567	43851
3967	85582	43826
3968	85597	43801
3969	85613	43777
3970	85627	43752
3971	85642	43726
3972	85657	43702
3973	85674	43677
3974	85689	43653
3975	85703	43627
3976	85722	43604
3977	85736	43579
3978	85751	43554
3979	85769	43531
3980	85790	43509
3981	85804	43484
3982	85819	43459
3983	85837	43435
3984	85852	43410
3985	85867	43385
3986	85881	43360
3987	85895	43335
3988	85910	43310
3989	85925	43285
3990	85940	43260
3991	85959	43237
3992	85975	43213
3993	85994	43191
3994	86014	43168
3995	86032	43145
3996	86047	43120
3997	86064	43096
3998	86078	43071
3999	86094	43047
4000	86108	43021
4001	86123	42996
4002	86137	42972
4003	86151	42946
4004	86166	42921
4005	86181	42896
4006	86197	42872
4007	86216	42849
4008	86230	42824
4009	86245	42799
4010	86260	42775
4011	86275	42750
4012	86289	42725
4013	86305	42701
4014	86319	42676
4015	86333	42650
4016	86347	42625
4017	86365	42602
4018	86381	42578
4019	86397	42553
4020	86419	42532
4021	86434	42508
4022	86449	42483
4023	86465	42459
4024	86482	42435
4025	86496	42410
4026	86511	42385
4027	86527	42361
4028	86542	42336
4029	86557	42311
4030	86570	42286
4031	86587	42263
4032	86601	42237
4033	86615	42212
4034	86630	42188
4035	86650	42165
4036	86666	42141
4037	86684	42118
4038	86700	42094
4039	86714	42069
4040	86730	42045
4041	86745	42020
4042	86759	41995
4043	86774	41971
4044	86789	41946
4045	86803	41921
4046	86818	41896
4047	86834	41872
4048	86850	41848
4049	86872	41827
4050	86887	41803
4051	86902	41778
4052	86917	41753
4053	86932	41729
4054	86950	41706
4055	86965	41681
4056	86982	41657
4057	86999	41634
4058	87015	41610
4059	87032	41586
4060	87046	41561
4061	87065	41539
4062	87082	41516
4063	87098	41491
4064	87112	41466
4065	87126	41441
4066	87141	41417
4067	87155	41392
4068	87169	41367
4069	87186	41343
4070	87200	41319
4071	87214	41294
4072	87229	41269
4073	87244	41245
4074	87258	41220
4075	87273	41195
4076	87292	41173
4077	87310	41150
4078	87324	41125
4079	87341	41101
4080	87358	41078
4081	87374	41054
4082	87389	41030
4083	87405	41006
4084	87420	40981
4085	87435	40957
4086	87449	40932
4087	87463	40907
4088	87478	40883
4089	87499	40861
4090	87518	40838
4091	87534	40815
4092	87548	40790
4093	87563	40766
4094	87577	40741
4095	87592	40716
4096	87606	40692
4097	87621	40667
4098	87636	40643
4099	87652	40619
4100	87668	40595
4101	87687	40573
4102	87707	40550
4103	87723	40527
4104	87738	40503
4105	87757	40480
4106	87772	40456
4107	87786	40431
4108	87801	40407
4109	87816	40382
4110	87833	40359
4111	87847	40334
4112	87863	40310
4113	87878	40286
4114	87894	40262
4115	87913	40240
4116	87934	40218
4117	87949	40194
4118	87965	40170
4119	87980	40146
4120	87998	40123
4121	88014	40099
4122	88030	40076
4123	88046	40052
4124	88062	40028
4125	88077	40004
4126	88092	39979
4127	88106	39955
4128	88125	39932
4129	88145	39910
4130	88159	39886
4131	88178	39863
4132	88192	39839
4133	88207	39815
4134	88222	39790
4135	88236	39766
4136	88251	39741
4137	88265	39717
4138	88280	39693
4139	88296	39669
4140	88311	39645
4141	88327	39621
4142	88346	39599
4143	88365	39576
4144	88381	39553
4145	88398	39529
4146	88412	39505
4147	88427	39481
4148	88442	39456
4149	88455	39432
4150	88472	39408
4151	88485	39383
4152	88500	39359
4153	88515	39335
4154	88532	39312
4155	88552	39290
4156	88570	39267
4157	88589	39245
4158	88603	39220
4159	88618	39196
4160	88633	39172
4161	88649	39148
4162	88663	39124
4163	88678	39100
4164	88695	39077
4165	88711	39053
4166	88730	39031
4167	88745	39007
4168	88760	38983
4169	88780	38961
4170	88795	38937
4171	88811	38913
4172	88825	38889
4173	88839	38864
4174	88855	38840
4175	88869	38816
4176	88883	38792
4177	88898	38767
4178	88915	38744
4179	88930	38721
4180	88947	38697
4181	88962	38673
4182	88978	38650
4183	88998	38628
4184	89015	38605
4185	89030	38581
4186	89046	38557
4187	89064	38535
4188	89082	38512
4189	89096	38488
4190	89111	38464
4191	89125	38439
4192	89141	38416
4193	89155	38391
4194	89170	38367
4195	89185	38343
4196	89201	38320
4197	89220	38298
4198	89235	38274
4199	89249	38249
4200	89264	38225
4201	89279	38202
4202	89295	38178
4203	89311	38155
4204	89326	38131
4205	89340	38106
4206	89357	38083
4207	89374	38060
4208	89391	38037
4209	89409	38014
4210	89428	37992
4211	89442	37968
4212	89457	37944
4213	89472	37920
4214	89486	37896
4215	89501	37872
4216	89514	37848
4217	89528	37823
4218	89544	37800
4219	89559	37776
4220	89573	37751
4221	89590	37728
4222	89605	37705
4223	89624	37683
4224	89645	37661
4225	89659	37637
4226	89676	37614
4227	89693	37591
4228	89708	37567
4229	89723	37543
4230	89737	37519
4231	89752	37495
4232	89766	37471
4233	89782	37448
4234	89797	37424
4235	89810	37400
4236	89827	37376
4237	89848	37355
4238	89864	37332
4239	89878	37308
4240	89894	37284
4241	89912	37262
4242	89927	37238
4243	89945	37215
4244	89960	37191
4245	89975	37168
4246	89989	37144
4247	90004	37120
4248	90018	37096
4249	90036	37073
4250	90056	37052
4251	90071	37028
4252	90086	37004
4253	90102	36981
4254	90117	36957
4255	90132	36933
4256	90146	36910
4257	90160	36885
4258	90176	36862
4259	90190	36838
4260	90206	36815
4261	90221	36791
4262	90237	36768
4263	90255	36745
4264	90275	36723
4265	90291	36700
4266	90305	36676
4267	90325	36655
4268	90340	36631
4269	90354	36607
4270	90369	36583
4271	90386	36560
4272	90400	36536
4273	90416	36513
4274	90432	36490
4275	90446	36466
4276	90461	36442
4277	90478	36419
4278	90497	36397
4279	90513	36374
4280	90527	36350
4281	90543	36327
4282	90558	36303
4283	90573	36280
4284	90589	36256
4285	90602	36232
4286	90622	36210
4287	90638	36187
4288	90653	36164
4289	90670	36141
4290	90686	36118
4291	90705	36096
4292	90722	36073
4293	90738	36050
4294	90752	36026
4295	90767	36002
4296	90781	35978
4297	90795	35954
4298	90810	35931
4299	90824	35907
4300	90838	35883
4301	90852	35859
4302	90870	35837
4303	90886	35814
4304	90910	35794
4305	90927	35771
4306	90944	35748
4307	90960	35725
4308	90976	35702
4309	90991	35678
4310	91006	35655
4311	91022	35632
4312	91037	35608
4313	91052	35585
4314	91070	35562
4315	91087	35540
4316	91107	35518
4317	91127	35497
4318	91143	35474
4319	91159	35450
4320	91176	35428
4321	91190	35404
4322	91205	35380
4323	91219	35357
4324	91235	35334
4325	91250	35310
4326	91265	35287
4327	91279	35263
4328	91304	35243
4329	91332	35225
4330	91354	35204
4331	91379	35185
4332	91400	35163
4333	91421	35142
4334	91442	35121
4335	91461	35099
4336	91480	35077
4337	91499	35055
4338	91523	35035
4339	91542	35013
4340	91566	34993
4341	91584	34971
4342	91603	34949
4343	91624	34928
4344	91647	34908
4345	91668	34887
4346	91690	34866
4347	91710	34844
4348	91730	34823
4349	91755	34803
4350	91774	34781
4351	91794	34760
4352	91814	34738
4353	91832	34716
4354	91854	34695
4355	91874	34674
4356	91900	34655
4357	91922	34634
4358	91945	34614
4359	91975	34596
4360	91995	34574
4361	92015	34553
4362	92033	34531
4363	92053	34509
4364	92072	34487
4365	92091	34465
4366	92111	34444
4367	92131	34422
4368	92157	34403
4369	92185	34385
4370	92205	34363
4371	92226	34342
4372	92245	34320
4373	92264	34298
4374	92284	34277
4375	92303	34255
4376	92322	34233
4377	92340	34211
4378	92359	34189
4379	92385	34170
4380	92406	34148
4381	92427	34127
4382	92446	34105
4383	92464	34083
4384	92485	34062
4385	92505	34041
4386	92524	34019
4387	92547	33998
4388	92568	33977
4389	92590	33956
4390	92616	33937
4391	92639	33917
4392	92660	33895
4393	92681	33875
4394	92711	33856
4395	92733	33836
4396	92752	33814
4397	92773	33793
4398	92791	33771
4399	92813	33750
4400	92835	33729
4401	92865	33711
4402	92886	33690
4403	92905	33668
4404	92925	33647
4405	92947	33626
4406	92966	33604
4407	92984	33582
4408	93003	33560
4409	93017	33536
4410	93036	33515
4411	93061	33495
4412	93082	33474
4413	93100	33451
4414	93123	33431
4415	93148	33411
4416	93174	33392
4417	93195	33371
4418	93219	33351
4419	93240	33330
4420	93260	33308
4421	93284	33288
4422	93308	33268
4423	93327	33246
4424	93348	33225
4425	93366	33203
4426	93387	33182
4427	93406	33160
4428	93427	33139
4429	93445	33117
4430	93466	33096
4431	93485	33074
4432	93507	33053
4433	93530	33033
4434	93551	33011
4435	93570	32990
4436	93589	32968
4437	93608	32946
4438	93626	32924
4439	93647	32903
4440	93666	32881
4441	93685	32859
4442	93704	32837
4443	93728	32817
4444	93755	32798
4445	93774	32776
4446	93794	32755
4447	93812	32733
4448	93832	32711
4449	93858	32692
4450	93877	32670
4451	93899	32649
4452	93919	32628
4453	93940	32607
4454	93967	32588
4455	93986	32566
4456	94005	32544
4457	94024	32522
4458	94054	32504
4459	94074	32482
4460	94095	32461
4461	94116	32440
4462	94136	32419
4463	94156	32397
4464	94183	32378
4465	94203	32357
4466	94229	32338
4467	94252	32317
4468	94273	32296
4469	94293	32275
4470	94313	32253
4471	94334	32232
4472	94352	32210
4473	94380	32191
4474	94405	32171
4475	94425	32150
4476	94445	32128
4477	94469	32108
4478	94488	32087
4479	94508	32065
4480	94527	32043
4481	94549	32022
4482	94569	32001
4483	94588	31979
4484	94613	31959
4485	94634	31938
4486	94653	31916
4487	94675	31896
4488	94695	31874
4489	94714	31852
4490	94733	31830
4491	94752	31809
4492	94776	31789
4493	94796	31767
4494	94816	31746
4495	94842	31726
4496	94866	31706
4497	94887	31685
4498	94906	31663
4499	94926	31642
4500	94947	31621
4501	94968	31599
4502	94989	31578
4503	95007	31556
4504	95026	31534
4505	95045	31513
4506	95069	31493
4507	95089	31471
4508	95111	31450
4509	95134	31430
4510	95154	31408
4511	95174	31387
4512	95195	31366
4513	95216	31344
4514	95235	31323
4515	95256	31302
4516	95282	31282
4517	95308	31263
4518	95329	31242
4519	95350	31221
4520	95373	31200
4521	95394	31179
4522	95415	31158
4523	95436	31137
4524	95458	31116
4525	95484	31096
4526	95506	31076
4527	95528	31055
4528	95551	31034
4529	95572	31013
4530	95591	30991
4531	95613	30970
4532	95638	30951
4533	95660	30930
4534	95680	30909
4535	95703	30888
4536	95725	30867
4537	95745	30846
4538	95767	30825
4539	95789	30804
4540	95813	30784
4541	95839	30764
4542	95859	30743
4543	95880	30722
4544	95901	30701
4545	95923	30680
4546	95946	30659
4547	95970	30639
4548	95992	30618
4549	96015	30598
4550	96035	30576
4551	96056	30555
4552	96077	30534
4553	96097	30513
4554	96121	30492
4555	96145	30472
4556	96171	30453
4557	96195	30432
4558	96217	30412
4559	96238	30391
4560	96257	30369
4561	96277	30347
4562	96298	30326
4563	96318	30305
4564	96342	30285
4565	96364	30264
4566	96421	30254
4567	96446	30234
4568	96466	30213
4569	96487	30191
4570	96507	30170
4571	96524	30148
4572	96543	30126
4573	96564	30105
4574	96585	30084
4575	96604	30062
4576	96623	30040
4577	96641	30018
4578	96660	29996
4579	96677	29974
4580	96694	29951
4581	96713	29929
4582	96730	29907
4583	96748	29885
4584	96767	29863
4585	96785	29841
4586	96806	29820
4587	96831	29800
4588	96852	29779
4589	96870	29757
4590	96888	29735
4591	96906	29713
4592	96922	29690
4593	96939	29668
4594	96958	29646
4595	96975	29624
4596	96992	29601
4597	97011	29580
4598	97032	29559
4599	97048	29536
4600	97066	29514
4601	97084	29492
4602	97101	29470
4603	97118	29447
4604	97134	29425
4605	97153	29403
4606	97170	29381
4607	97187	29358
4608	97205	29336
4609	97223	29314
4610	97243	29293
4611	97261	29271
4612	97277	29248
4613	97293	29225
4614	97307	29202
4615	97323	29180
4616	97338	29157
4617	97352	29134
4618	97370	29112
4619	97388	29090
4620	97403	29067
4621	97420	29044
4622	97434	29021
4623	97454	29000
4624	97474	28978
4625	97488	28955
4626	97504	28933
4627	97520	28910
4628	97537	28888
4629	97552	28865
4630	97567	28842
4631	97582	28819
4632	97597	28796
4633	97610	28773
4634	97624	28750
4635	97639	28727
4636	97655	28704
4637	97674	28683
4638	97695	28661
4639	97709	28639
4640	97723	28615
4641	97740	28593
4642	97755	28570
4643	97770	28548
4644	97784	28524
4645	97804	28503
4646	97821	28481
4647	97836	28458
4648	97851	28435
4649	97870	28414
4650	97888	28392
4651	97907	28370
4652	97921	28347
4653	97936	28324
4654	97951	28301
4655	97965	28278
4656	97981	28256
4657	97996	28233
4658	98011	28210
4659	98027	28188
4660	98043	28165
4661	98058	28142
4662	98074	28120
4663	98093	28098
4664	98110	28076
4665	98124	28053
4666	98142	28031
4667	98157	28009
4668	98172	27986
4669	98186	27963
4670	98203	27940
4671	98221	27919
4672	98237	27896
4673	98252	27873
4674	98266	27851
4675	98281	27828
4676	98295	27805
4677	98316	27784
4678	98332	27761
4679	98347	27738
4680	98363	27716
4681	98380	27694
4682	98398	27672
4683	98416	27650
4684	98433	27628
4685	98448	27605
4686	98463	27583
4687	98478	27560
4688	98492	27537
4689	98509	27515
4690	98525	27493
4691	98547	27472
4692	98562	27449
4693	98576	27426
4694	98591	27404
4695	98606	27381
4696	98624	27359
4697	98640	27337
4698	98656	27314
4699	98672	27292
4700	98686	27269
4701	98701	27246
4702	98715	27223
4703	98732	27201
4704	98751	27180
4705	98768	27158
4706	98785	27136
4707	98803	27114
4708	98818	27091
4709	98834	27069
4710	98848	27046
4711	98863	27023
4712	98876	27000
4713	98892	26978
4714	98906	26955
4715	98923	26933
4716	98941	26911
4717	98956	26889
4718	98977	26868
4719	98993	26845
4720	99009	26823
4721	99024	26800
4722	99039	26778
4723	99058	26756
4724	99073	26734
4725	99091	26712
4726	99105	26689
4727	99121	26667
4728	99136	26644
4729	99151	26622
4730	99170	26600
4731	99188	26578
4732	99203	26556
4733	99219	26533
4734	99233	26511
4735	99250	26489
4736	99264	26466
4737	99278	26443
4738	99293	26421
4739	99308	26398
4740	99323	26376
4741	99338	26353
4742	99352	26330
4743	99369	26308
4744	99388	26287
4745	99411	26266
4746	99426	26244
4747	99442	26221
4748	99461	26200
4749	99477	26178
4750	99491	26155
4751	99508	26133
4752	99523	26111
4753	99537	26088
4754	99553	26066
4755	99568	26043
4756	99583	26021
4757	99599	25998
4758	99620	25977
4759	99638	25956
4760	99653	25933
4761	99669	25911
4762	99683	25888
4763	99701	25867
4764	99715	25844
4765	99729	25821
4766	99744	25799
4767	99759	25776
4768	99780	25755
4769	99796	25733
4770	99814	25712
4771	99836	25691
4772	99851	25668
4773	99865	25646
4774	99881	25623
