iter	Logloss
2924	0.3893884121
2925	0.3893554499
2926	0.3893420631
2927	0.3893194478
2928	0.3892982225
2929	0.38926861
2930	0.3892473588
2931	0.3892284588
2932	0.3892217258
2933	0.3891967237
2934	0.3891766975
2935	0.3891421191
2936	0.389128472
2937	0.3890838502
2938	0.3890618177
2939	0.389037535
2940	0.3890262998
2941	0.3890103143
2942	0.388978517
2943	0.3889553692
2944	0.3889320806
2945	0.3889134703
2946	0.3889115297
2947	0.3888864734
2948	0.3888700018
2949	0.3888593208
2950	0.3888335809
2951	0.3888087237
2952	0.3887899862
2953	0.3887790869
2954	0.3887620762
2955	0.3887323605
2956	0.3886941064
2957	0.3886649415
2958	0.3886620868
2959	0.3886413858
2960	0.3886050781
2961	0.388577703
2962	0.3885409382
2963	0.3885327561
2964	0.3885073381
2965	0.3884770707
2966	0.388448935
2967	0.3884390705
2968	0.3884259741
2969	0.3884120511
2970	0.3884013403
2971	0.3883733953
2972	0.3883346031
2973	0.3883092445
2974	0.3882932367
2975	0.3882821767
2976	0.3882676611
2977	0.3882525606
2978	0.3882445531
2979	0.3882245977
2980	0.3882045996
2981	0.3881706655
2982	0.3881539729
2983	0.3881006495
2984	0.3880891041
2985	0.3880618127
2986	0.3880335029
2987	0.3880299363
2988	0.3879644146
2989	0.387948266
2990	0.3879234176
2991	0.3878914704
2992	0.3878736434
2993	0.3878475651
2994	0.3878176724
2995	0.3877929868
2996	0.3877856065
2997	0.387756009
2998	0.3877022857
2999	0.3876868974
3000	0.387674593
3001	0.3876505506
3002	0.3876278749
3003	0.3876249488
3004	0.3875954654
3005	0.3875866444
3006	0.3875514274
3007	0.3875335115
3008	0.387512553
3009	0.3874880504
3010	0.3874609989
3011	0.3874437212
3012	0.3874262821
3013	0.3874012848
3014	0.3873557723
3015	0.3873425307
3016	0.3873037194
3017	0.3872663878
3018	0.3872346982
3019	0.3872021643
3020	0.3871718671
3021	0.3871257125
3022	0.3871184073
3023	0.3871016698
3024	0.3870603827
3025	0.3870430443
3026	0.3870024434
3027	0.3869891745
3028	0.3869721601
3029	0.3869404603
3030	0.3869106592
3031	0.3868840664
3032	0.3868487838
3033	0.3868200052
3034	0.3868185036
3035	0.3867853501
3036	0.3867777511
3037	0.3867532946
3038	0.3867324039
3039	0.3866993379
3040	0.3866581482
3041	0.3866480005
3042	0.3866318817
3043	0.3866035913
3044	0.3865776064
3045	0.3865583613
3046	0.386512966
3047	0.3864614299
3048	0.3864487433
3049	0.3864220563
3050	0.3864045732
3051	0.3863933905
3052	0.3863818193
3053	0.386364926
3054	0.3863398865
3055	0.3863177501
3056	0.3862919352
3057	0.3862751277
3058	0.3862593926
3059	0.3862331703
3060	0.3862046137
3061	0.3861963669
3062	0.3861676333
3063	0.3861500751
3064	0.3861405347
3065	0.3861216633
3066	0.386082925
3067	0.3860742387
3068	0.3860618435
3069	0.3860316203
3070	0.3860038048
3071	0.3860026244
3072	0.3859675965
3073	0.3859499152
3074	0.3859081946
3075	0.385892657
3076	0.3858653976
3077	0.3858499299
3078	0.3858337312
3079	0.3858219139
3080	0.3857927555
3081	0.3857770466
3082	0.3857623747
3083	0.3857251937
3084	0.3857079376
3085	0.385692101
3086	0.385652022
3087	0.3856411769
3088	0.3856089076
3089	0.3855854
3090	0.3855633138
3091	0.3855308114
3092	0.3855019058
3093	0.3854688339
3094	0.3854439483
3095	0.3854202483
3096	0.385399569
3097	0.3853834607
3098	0.3853683131
3099	0.3853238751
3100	0.3853014487
3101	0.3852691266
3102	0.3852393546
3103	0.3852102779
3104	0.3851766159
3105	0.3851662982
3106	0.385150654
3107	0.3851251534
3108	0.3851061614
3109	0.3850980602
3110	0.3850698046
3111	0.385051093
3112	0.3850075179
3113	0.3849941826
3114	0.3849521826
3115	0.3849323205
3116	0.3849087039
3117	0.3848786608
3118	0.384865606
3119	0.3848345115
3120	0.3848145544
3121	0.3847943193
3122	0.38477102
3123	0.3847700741
3124	0.3847446133
3125	0.3847330746
3126	0.3847054629
3127	0.3846790008
3128	0.3846722835
3129	0.38465034
3130	0.3846362355
3131	0.3846144314
3132	0.3845974529
3133	0.3845669092
3134	0.384557222
3135	0.3845211252
3136	0.3845109775
3137	0.3844952703
3138	0.384476793
3139	0.384439727
3140	0.3844109509
3141	0.3843880968
3142	0.3843719501
3143	0.3843299896
3144	0.3843238853
3145	0.3842987529
3146	0.3842709993
3147	0.384259112
3148	0.3842441686
3149	0.3842344767
3150	0.3842155332
3151	0.3841963791
3152	0.3841810734
3153	0.3841412172
3154	0.3840806354
3155	0.3840546968
3156	0.3840242894
3157	0.3840001497
3158	0.3839733067
3159	0.3839426118
3160	0.3839267349
3161	0.3838920393
3162	0.3838668487
3163	0.3838266902
3164	0.3838116191
3165	0.3837964327
3166	0.3837433823
3167	0.3837132934
3168	0.3836982284
3169	0.3836798993
3170	0.3836387673
3171	0.383608369
3172	0.3835824851
3173	0.3835485336
3174	0.3835428754
3175	0.383532065
3176	0.3835248283
3177	0.3835212062
3178	0.3834914016
3179	0.3834612515
3180	0.3834387159
3181	0.3834102701
3182	0.3833908498
3183	0.3833637215
3184	0.383354348
3185	0.3832979713
3186	0.3832552554
3187	0.3832267558
3188	0.3832071587
3189	0.3831848805
3190	0.383174219
3191	0.3831538976
3192	0.3831418155
3193	0.3831087718
3194	0.3830753788
3195	0.3830556985
3196	0.3830345019
3197	0.382999355
3198	0.3829793028
3199	0.3829686218
3200	0.3829370655
3201	0.3829359985
3202	0.3829137453
3203	0.3829029787
3204	0.3828829642
3205	0.3828599471
3206	0.3828374852
3207	0.3828037931
3208	0.3827672595
3209	0.3827516039
3210	0.3827444507
3211	0.3827317979
3212	0.382706954
3213	0.3826811848
3214	0.3826702418
3215	0.3826268076
3216	0.3826106566
3217	0.3825918333
3218	0.3825856263
3219	0.3825330356
3220	0.3825143694
3221	0.3824692842
3222	0.3824584178
3223	0.3824459373
3224	0.382419511
3225	0.3824046568
3226	0.3823844718
3227	0.3823720262
3228	0.382366063
3229	0.382327463
3230	0.3823272367
3231	0.3823251001
3232	0.3823073767
3233	0.3822771535
3234	0.3822635881
3235	0.3822445054
3236	0.382220474
3237	0.3821929979
3238	0.3821698622
3239	0.3821359594
3240	0.3821250513
3241	0.3820905248
3242	0.3820732399
3243	0.3820519842
3244	0.3820287066
3245	0.3820016646
3246	0.3819931
3247	0.3819734736
3248	0.3819544155
3249	0.3819228123
3250	0.3819061923
3251	0.381891839
3252	0.3818765703
3253	0.3818650704
3254	0.3818533008
3255	0.3818185592
3256	0.3818007029
3257	0.3817780956
3258	0.3817332527
3259	0.3817240997
3260	0.3817093864
3261	0.3817023754
3262	0.3816769458
3263	0.3816610659
3264	0.3816568689
3265	0.3816226827
3266	0.3816046527
3267	0.3815664882
3268	0.381556016
3269	0.3815432512
3270	0.3815274957
3271	0.3815099089
3272	0.3814741353
3273	0.3814307345
3274	0.3814145154
3275	0.381398974
3276	0.3813834977
3277	0.3813432597
3278	0.3813298589
3279	0.381308274
3280	0.3812803901
3281	0.3812645366
3282	0.3812472449
3283	0.3812328587
3284	0.3812046745
3285	0.3811994896
3286	0.3811905346
3287	0.3811606618
3288	0.3811405449
3289	0.3811133292
3290	0.3810896626
3291	0.3810729359
3292	0.3810510479
3293	0.3810198017
3294	0.3810062759
3295	0.3809780439
3296	0.380949296
3297	0.3809139747
3298	0.3808812309
3299	0.3808457369
3300	0.3808094513
3301	0.3807913156
3302	0.3807562173
3303	0.3807420041
3304	0.3807393191
3305	0.380709689
3306	0.3806970765
3307	0.380672785
3308	0.3806454602
3309	0.3806232678
3310	0.3806159726
3311	0.3805975507
3312	0.3805845253
3313	0.3805530866
3314	0.3805405617
3315	0.3805101603
3316	0.3805004991
3317	0.3804709959
3318	0.3804553653
3319	0.3804352814
3320	0.3804351276
3321	0.3803874652
3322	0.3803676166
3323	0.3803426296
3324	0.3803299353
3325	0.3802947967
3326	0.3802728981
3327	0.3802498637
3328	0.3802424916
3329	0.3802284317
3330	0.3801982469
3331	0.3801899189
3332	0.3801731374
3333	0.3801306373
3334	0.380110062
3335	0.3800843435
3336	0.3800708436
3337	0.3800508829
3338	0.3800381887
3339	0.3800097151
3340	0.3799841554
3341	0.3799473742
3342	0.3799263153
3343	0.3799062135
3344	0.3798855408
3345	0.3798728445
3346	0.3798638204
3347	0.3798474064
3348	0.3798392481
3349	0.3798120304
3350	0.3798000629
3351	0.3797942737
3352	0.3797911837
3353	0.3797826283
3354	0.3797617747
3355	0.3797412212
3356	0.3797194768
3357	0.3796937774
3358	0.3796850382
3359	0.3796646151
3360	0.3796201023
3361	0.3795950021
3362	0.3795739733
3363	0.3795325047
3364	0.3795223977
3365	0.3795157682
3366	0.3794770723
3367	0.3794564858
3368	0.379421421
3369	0.3793834743
3370	0.3793730038
3371	0.3793377497
3372	0.3793100697
3373	0.3792934121
3374	0.3792707752
3375	0.3792534566
3376	0.3792334762
3377	0.3792139298
3378	0.3791951618
3379	0.3791516259
3380	0.3791462719
3381	0.3791416122
3382	0.3791198649
3383	0.3790917394
3384	0.3790619438
3385	0.3790164799
3386	0.3789822425
3387	0.3789703595
3388	0.3789422163
3389	0.3789251629
3390	0.3789160375
3391	0.378908947
3392	0.3788802029
3393	0.3788314335
3394	0.3787936998
3395	0.3787726434
3396	0.3787466544
3397	0.3787386507
3398	0.3787264927
3399	0.3786845956
3400	0.3786841666
3401	0.3786721221
3402	0.3786595981
3403	0.3786390301
3404	0.3786177378
3405	0.3785987302
3406	0.3785799274
3407	0.3785510545
3408	0.3785348609
3409	0.3785178879
3410	0.3784686783
3411	0.3784559465
3412	0.3784398104
3413	0.3784203959
3414	0.3783933711
3415	0.3783634663
3416	0.3783315804
3417	0.3783141931
3418	0.3783026785
3419	0.3782775903
3420	0.3782595263
3421	0.3782534803
3422	0.3782223001
3423	0.3782049052
3424	0.3781960424
3425	0.378158621
3426	0.3781491929
3427	0.378139846
3428	0.3781108516
3429	0.3781012139
3430	0.3780909754
3431	0.3780800239
3432	0.3780686407
3433	0.3780580564
3434	0.3780522751
3435	0.3780131451
3436	0.3779859495
3437	0.3779680492
3438	0.3779372328
3439	0.3779305545
3440	0.3779122522
3441	0.3778841816
3442	0.3778774277
3443	0.3778481515
3444	0.3778039895
3445	0.377776613
3446	0.3777686212
3447	0.3777583287
3448	0.3777489941
3449	0.3777343877
3450	0.377727833
3451	0.3777104145
3452	0.377686543
3453	0.3776803337
3454	0.3776508869
3455	0.3776424785
3456	0.3776016149
3457	0.3775680031
3458	0.3775493992
3459	0.3775263205
3460	0.3775011441
3461	0.3774689
3462	0.3774531915
3463	0.3774338307
3464	0.3774135715
3465	0.3773921079
3466	0.3773656783
3467	0.377332173
3468	0.3773146043
3469	0.3772971715
3470	0.3772767357
3471	0.377256344
3472	0.3772412998
3473	0.377233515
3474	0.3772171297
3475	0.3772066855
3476	0.3771885493
3477	0.377168923
3478	0.3771540562
3479	0.3771338605
3480	0.3771025492
3481	0.3770803785
3482	0.3770268993
3483	0.377011299
3484	0.3769973217
3485	0.3769732981
3486	0.3769454774
3487	0.3769233134
3488	0.3769170367
3489	0.3768820155
3490	0.3768395704
3491	0.376790734
3492	0.3767677463
3493	0.3767549741
3494	0.3767389644
3495	0.3767089025
3496	0.3766908411
3497	0.376668567
3498	0.3766360646
3499	0.376592705
3500	0.3765840705
3501	0.376559531
3502	0.3765257635
3503	0.3765031229
3504	0.3764790353
3505	0.3764661076
3506	0.3764518213
3507	0.3764228965
3508	0.3764059621
3509	0.3763973864
3510	0.3763743069
3511	0.3763474772
3512	0.3763254642
3513	0.376283562
3514	0.3762600474
3515	0.3762488507
3516	0.3762331852
3517	0.3762060006
3518	0.3761532499
3519	0.3761311338
3520	0.3760960564
3521	0.3760653782
3522	0.3760629922
3523	0.3760422376
3524	0.3760116895
3525	0.3760090102
3526	0.3760051971
3527	0.3759848941
3528	0.3759713964
3529	0.3759429233
3530	0.3759292921
3531	0.3759149797
3532	0.375895802
3533	0.3758692312
3534	0.3758358366
3535	0.3758337664
3536	0.3758075935
3537	0.375798134
3538	0.3757686266
3539	0.375760799
3540	0.3757518818
3541	0.3757379012
3542	0.3757295573
3543	0.3756983331
3544	0.3756773701
3545	0.3756393311
3546	0.3756380682
3547	0.3756249312
3548	0.3756023197
3549	0.3755759939
3550	0.3755756944
3551	0.3755440221
3552	0.3755181458
3553	0.3755038964
3554	0.375474448
3555	0.3754544134
3556	0.375431791
3557	0.375401813
3558	0.3753985706
3559	0.3753868258
3560	0.3753658219
3561	0.3753336546
3562	0.3753081814
3563	0.3752714079
3564	0.3752637839
3565	0.3752463795
3566	0.3752441246
3567	0.3751963617
3568	0.375172281
3569	0.3751504354
3570	0.3751164781
3571	0.3751044644
3572	0.3750857718
3573	0.3750476987
3574	0.3750233793
3575	0.3749966043
3576	0.3749879629
3577	0.3749650385
3578	0.3749528083
3579	0.374942355
3580	0.3749106117
3581	0.374871948
3582	0.3748325583
3583	0.3747971115
3584	0.3747809818
3585	0.3747596383
3586	0.3747570909
3587	0.3747371157
3588	0.3747222358
3589	0.3746920369
3590	0.3746697785
3591	0.3746505242
3592	0.3746324968
3593	0.3746171727
3594	0.374595547
3595	0.3745831121
3596	0.3745562137
3597	0.3745359177
3598	0.3745129081
3599	0.3744765888
3600	0.3744551008
3601	0.3744320791
3602	0.3744037315
3603	0.3743817685
3604	0.3743562731
3605	0.3743257034
3606	0.3743227931
3607	0.3743181595
3608	0.3742964101
3609	0.374273657
3610	0.3742590646
3611	0.3742374884
3612	0.3742152028
3613	0.3741957865
3614	0.3741757945
3615	0.3741620531
3616	0.3741159522
3617	0.3740942243
3618	0.3740564052
3619	0.374022886
3620	0.374006109
3621	0.3739815429
3622	0.3739586595
3623	0.3739205813
3624	0.3739087766
3625	0.37389989
3626	0.3738996229
3627	0.3738894092
3628	0.3738743728
3629	0.3738399284
3630	0.3738127218
3631	0.3737949346
3632	0.3737732213
3633	0.3737435847
3634	0.373733793
3635	0.373700624
3636	0.3736951282
3637	0.3736883348
3638	0.3736675267
3639	0.3736365025
3640	0.3735854827
3641	0.3735631736
3642	0.3735419151
3643	0.3735069327
3644	0.373486814
3645	0.3734517704
3646	0.3734364875
3647	0.373410487
3648	0.3733937401
3649	0.3733854549
3650	0.3733847192
3651	0.3733638026
3652	0.3733159189
3653	0.3733002939
3654	0.3732648785
3655	0.3732197317
3656	0.3731990782
3657	0.3731779347
3658	0.3731506655
3659	0.3731119106
3660	0.3730792909
3661	0.3730693889
3662	0.3730622489
3663	0.3730500955
3664	0.3730273149
3665	0.3730207775
3666	0.3730179075
3667	0.3729994774
3668	0.3729599256
3669	0.372948585
3670	0.3729353243
3671	0.3729176366
3672	0.3729054119
3673	0.3728665426
3674	0.3728278985
3675	0.3727998065
3676	0.3727920368
3677	0.3727724319
3678	0.372762591
3679	0.3727571656
3680	0.3727459759
3681	0.3727239449
3682	0.3727070297
3683	0.3726959046
3684	0.3726833446
3685	0.3726486241
3686	0.3726272555
3687	0.3726068007
3688	0.3726066473
3689	0.3725641469
3690	0.3725528898
3691	0.3725266461
3692	0.3725159876
3693	0.3724943834
3694	0.3724718984
3695	0.372452431
3696	0.3724353457
3697	0.3724060374
3698	0.3724050817
3699	0.3724018887
3700	0.3723808101
3701	0.3723516228
3702	0.3723210109
3703	0.37230816
3704	0.3722722302
3705	0.3722438145
3706	0.3722246183
3707	0.3722156706
3708	0.3722055323
3709	0.3721567625
3710	0.3721308587
3711	0.3720812066
3712	0.3720771209
3713	0.3720540669
3714	0.3720324078
3715	0.3720137844
3716	0.3719841708
3717	0.3719530206
3718	0.3719214552
3719	0.3718961442
3720	0.3718896934
3721	0.371873571
3722	0.3718362778
3723	0.3718158305
3724	0.3718017409
3725	0.3717608035
3726	0.3717506786
3727	0.3717232052
3728	0.3716988513
3729	0.3716373404
3730	0.3716156268
3731	0.371606288
3732	0.3715835469
3733	0.3715797146
3734	0.3715698025
3735	0.3715293499
3736	0.3715121762
3737	0.3715109962
3738	0.3714946999
3739	0.3714752865
3740	0.3714749873
3741	0.3714590148
3742	0.3714349973
3743	0.3714170756
3744	0.3713903811
3745	0.3713783665
3746	0.3713600917
3747	0.3713524751
3748	0.371333093
3749	0.3713055026
3750	0.3712748257
3751	0.3712638387
3752	0.3712367027
3753	0.3712101544
3754	0.3711766059
3755	0.3711532976
3756	0.3711313288
3757	0.3711040218
3758	0.3710891781
3759	0.3710720888
3760	0.3710602314
3761	0.3710494288
3762	0.3710327655
3763	0.3710137145
3764	0.3709743703
3765	0.3709378458
3766	0.3708976662
3767	0.3708612762
3768	0.3708265517
3769	0.370812233
3770	0.3707953644
3771	0.3707693887
3772	0.3707327368
3773	0.3707075693
3774	0.3706983945
3775	0.3706805943
3776	0.370664408
3777	0.3706377139
3778	0.3705951873
3779	0.3705806002
3780	0.3705517836
3781	0.3705481648
3782	0.3705194257
3783	0.3705001779
3784	0.3704698157
3785	0.3704457601
3786	0.3704264357
3787	0.3704083506
3788	0.3703922292
3789	0.3703742345
3790	0.3703690304
3791	0.3703688929
3792	0.3703356783
3793	0.3703143794
3794	0.3702825013
3795	0.3702583238
3796	0.3702388865
3797	0.3702211205
3798	0.3702067562
3799	0.3701838757
3800	0.3701700902
3801	0.370149276
3802	0.3701434278
3803	0.3701315833
3804	0.3701238076
3805	0.3700961235
3806	0.3700894903
3807	0.3700684137
3808	0.3700496635
3809	0.3700211401
3810	0.370001295
3811	0.3699803433
3812	0.3699490941
3813	0.3699350165
3814	0.3699088963
3815	0.3698975895
3816	0.3698814124
3817	0.3698334736
3818	0.3698201979
3819	0.3697919233
3820	0.3697717184
3821	0.3697607873
3822	0.3697568415
3823	0.3697565909
3824	0.3697372962
3825	0.3697226054
3826	0.3697113832
3827	0.3696979703
3828	0.3696937798
3829	0.3696662979
3830	0.3696210788
3831	0.369611807
3832	0.3695849677
3833	0.3695572954
3834	0.3695157832
3835	0.3694902645
3836	0.369471254
3837	0.3694497192
3838	0.3694251085
3839	0.369407815
3840	0.3693986255
3841	0.3693854068
3842	0.3693740296
3843	0.369345804
3844	0.3693235271
3845	0.3693036906
3846	0.3692927127
3847	0.3692851221
3848	0.3692584921
3849	0.3692349282
3850	0.3692299704
3851	0.3692239245
3852	0.3692045888
3853	0.3691844264
3854	0.3691684803
3855	0.3691518747
3856	0.369124899
3857	0.3691151308
3858	0.3690991919
3859	0.369078605
3860	0.3690442081
3861	0.3690219099
3862	0.3690118355
3863	0.3689987776
3864	0.3689678596
3865	0.3689635174
3866	0.368959167
3867	0.3689519957
3868	0.3689260847
3869	0.3688843347
3870	0.3688672018
3871	0.3688480122
3872	0.3688209546
3873	0.3688097472
3874	0.3687879913
3875	0.3687618548
3876	0.3687536178
3877	0.3687315653
3878	0.3686981295
3879	0.3686744228
3880	0.3686266353
3881	0.3686100317
3882	0.3685851693
3883	0.3685589568
3884	0.3685349125
3885	0.3685264365
3886	0.3685153901
3887	0.368497419
3888	0.3684612803
3889	0.3684230708
3890	0.3684179765
3891	0.3684086931
3892	0.3683908279
3893	0.3683852006
3894	0.3683742274
3895	0.3683524836
3896	0.3683318331
3897	0.3683125247
3898	0.3682890139
3899	0.3682611964
3900	0.368228874
3901	0.3682144856
3902	0.3681899303
3903	0.3681689724
3904	0.3681554567
3905	0.3681225344
3906	0.3680920846
3907	0.3680633529
3908	0.3680597274
3909	0.3680310767
3910	0.3679909205
3911	0.3679616051
3912	0.3679401296
3913	0.3679337579
3914	0.3679243444
3915	0.3678865591
3916	0.3678748875
3917	0.3678676825
3918	0.3678588604
3919	0.3678420758
3920	0.3678336964
3921	0.3678219355
3922	0.3677925266
3923	0.3677858554
3924	0.3677551296
3925	0.3677392709
3926	0.3677002866
3927	0.3676799703
3928	0.3676455039
3929	0.3676372853
3930	0.3676258478
3931	0.3675896554
3932	0.3675767972
3933	0.3675327425
3934	0.3675195622
3935	0.3675025906
3936	0.3674734688
3937	0.3674682884
3938	0.3674586998
3939	0.3674433614
3940	0.3674168464
3941	0.3673990991
3942	0.3673957271
3943	0.3673808335
3944	0.3673759545
3945	0.3673463041
3946	0.3673356714
3947	0.3673025471
3948	0.3672732256
3949	0.3672527774
3950	0.3672373111
3951	0.3672282694
3952	0.3672168378
3953	0.367196582
3954	0.3671362756
3955	0.3671199766
3956	0.3671046524
3957	0.3670908294
3958	0.3670526064
3959	0.3670519595
3960	0.3670443863
3961	0.3670354436
3962	0.3670040185
3963	0.3669667792
3964	0.366957862
3965	0.3669516423
3966	0.3669238005
3967	0.3669069895
3968	0.3668604918
3969	0.3668487801
3970	0.3668409525
3971	0.3668055813
3972	0.3667753745
3973	0.3667610021
3974	0.3667365708
3975	0.3667269659
3976	0.3667018948
3977	0.366688671
3978	0.3666581332
3979	0.366652789
3980	0.3666316149
3981	0.3666175222
3982	0.3665998889
3983	0.3665870426
3984	0.3665648683
3985	0.3665525909
3986	0.3665339447
3987	0.3665181784
3988	0.3665023949
3989	0.3664661742
3990	0.3664519086
3991	0.3664238502
3992	0.3663928065
3993	0.3663840534
3994	0.3663775849
3995	0.3663580583
3996	0.3663269915
3997	0.3663076536
3998	0.36628927
3999	0.3662574536
4000	0.3662406787
4001	0.3662129223
4002	0.3661816577
4003	0.3661725444
4004	0.3661493515
4005	0.366133549
4006	0.3661041338
4007	0.3660897803
4008	0.3660769727
4009	0.3660521764
4010	0.366014977
4011	0.3659876906
4012	0.3659674742
4013	0.365952825
4014	0.3659236959
4015	0.3659186021
4016	0.3658968776
4017	0.3658744532
4018	0.3658402334
4019	0.3658125266
4020	0.3657713996
4021	0.3657586423
4022	0.3657310784
4023	0.3657204987
4024	0.3656942226
4025	0.3656898267
4026	0.3656678175
4027	0.3656456591
4028	0.3656286162
4029	0.3656063691
4030	0.3656015235
4031	0.3655830197
4032	0.3655730286
4033	0.3655640236
4034	0.365549738
4035	0.3655421221
4036	0.3655166506
4037	0.3655084586
4038	0.3654831078
4039	0.365450534
4040	0.3654368704
4041	0.3654283661
4042	0.3654128654
4043	0.3653893349
4044	0.3653767947
4045	0.3653565692
4046	0.3653161133
4047	0.3653071542
4048	0.3652625757
4049	0.3652406234
4050	0.3652091321
4051	0.3652057228
4052	0.3651824854
4053	0.365141134
4054	0.3651224785
4055	0.3651040737
4056	0.365082442
4057	0.3650481212
4058	0.3650342237
4059	0.3650165285
4060	0.3650073389
4061	0.364982429
4062	0.3649559118
4063	0.3649344986
4064	0.3649178057
4065	0.3649136703
4066	0.3648932544
4067	0.364877894
4068	0.3648659201
4069	0.3648555462
4070	0.3648350566
4071	0.3648242293
4072	0.3647991693
4073	0.3647839935
4074	0.3647597727
4075	0.3647567156
4076	0.3647474496
4077	0.364706767
4078	0.3646941174
4079	0.3646820213
4080	0.3646457237
4081	0.3646279141
4082	0.3646211881
4083	0.3646087885
4084	0.3645946154
4085	0.3645777516
4086	0.3645538732
4087	0.3645358434
4088	0.3645301709
4089	0.3645105306
4090	0.36449115
4091	0.3644852277
4092	0.3644754856
4093	0.3644441855
4094	0.3644194517
4095	0.3643881121
4096	0.3643753834
4097	0.3643481164
4098	0.3643272859
4099	0.3642750464
4100	0.3642684163
4101	0.3642496485
4102	0.3642169798
4103	0.3641895357
4104	0.3641719528
4105	0.3641586757
4106	0.3640975076
4107	0.3640892984
4108	0.3640745998
4109	0.3640632831
4110	0.3640444194
4111	0.3640301629
4112	0.3640212361
4113	0.3639940756
4114	0.3639690028
4115	0.3639553636
4116	0.3639390391
4117	0.3639301174
4118	0.3639071149
4119	0.3638974448
4120	0.3638762759
4121	0.3638517391
4122	0.3638413414
4123	0.3638312359
4124	0.3638157782
4125	0.363793891
4126	0.3637799991
4127	0.3637654952
4128	0.3637206347
4129	0.3637084862
4130	0.3636951856
4131	0.3636529403
4132	0.363629297
4133	0.3635897706
4134	0.3635625159
4135	0.3635481141
4136	0.3635305365
4137	0.3635098105
4138	0.3634956704
4139	0.3634793195
4140	0.3634711849
4141	0.3634428783
4142	0.3634143743
4143	0.36338409
4144	0.3633681238
4145	0.3633582364
4146	0.3633560286
4147	0.3633168294
4148	0.3632790362
4149	0.363277952
4150	0.3632516706
4151	0.363243635
4152	0.3632387157
4153	0.3632076359
4154	0.3631985553
4155	0.3631675514
4156	0.3631627045
4157	0.3631429204
4158	0.3631244984
4159	0.3631101319
4160	0.3630898002
4161	0.3630759935
4162	0.3630653371
4163	0.3630396591
4164	0.3630135393
4165	0.3629977173
4166	0.3629865744
4167	0.3629678531
4168	0.3629541056
4169	0.3629127089
4170	0.3628948786
4171	0.3628793827
4172	0.3628653815
4173	0.3628613224
4174	0.3628503905
4175	0.3628391157
4176	0.362833067
4177	0.3628172301
4178	0.3628027913
4179	0.3627850596
4180	0.362756295
4181	0.3627426301
4182	0.3627094828
4183	0.3627009277
4184	0.3626904598
4185	0.3626786987
4186	0.3626541133
4187	0.3626276198
4188	0.362582838
4189	0.3625526923
4190	0.3625395448
4191	0.3625136799
4192	0.3624815592
4193	0.3624734934
4194	0.362460411
4195	0.3624504448
4196	0.362414834
4197	0.3624089013
4198	0.3623922288
4199	0.3623729208
4200	0.3623584593
4201	0.362324684
4202	0.3623172047
4203	0.3622931806
4204	0.3622784405
4205	0.3622609853
4206	0.3622112941
4207	0.3621849845
4208	0.3621594272
4209	0.3621246872
4210	0.3620842187
4211	0.3620783004
4212	0.3620345424
4213	0.3620203568
4214	0.36200597
4215	0.3620037688
4216	0.3620005251
4217	0.3619935843
4218	0.3619819624
4219	0.3619688136
4220	0.3619660087
4221	0.3619508267
4222	0.3619043195
4223	0.3618707202
4224	0.3618440243
4225	0.3618320492
4226	0.3618210125
4227	0.3618045321
4228	0.361775633
4229	0.36176911
4230	0.3617526329
4231	0.3617167514
4232	0.3617014059
4233	0.3616563969
4234	0.3616329262
4235	0.3616306377
4236	0.3616241342
4237	0.3616054139
4238	0.3615834905
4239	0.3615557421
4240	0.3615144485
4241	0.3615014399
4242	0.3614764459
4243	0.3614645356
4244	0.3614428841
4245	0.3614227687
4246	0.3613930013
4247	0.361386323
4248	0.3613712583
4249	0.3613200031
4250	0.3612975123
4251	0.361283807
4252	0.3612663629
4253	0.3612393388
4254	0.3612377539
4255	0.3612017605
4256	0.3611789653
4257	0.3611741287
4258	0.3611549508
4259	0.3611443507
4260	0.3611113544
4261	0.361096058
4262	0.3610574474
4263	0.3610486577
4264	0.3610367095
4265	0.3609986663
4266	0.3609909477
4267	0.3609594641
4268	0.3609353886
4269	0.3609238812
4270	0.3609061741
4271	0.3608836436
4272	0.3608754064
4273	0.3608621583
4274	0.3608313922
4275	0.360811796
4276	0.3607895258
4277	0.3607830832
4278	0.3607669935
4279	0.3607580754
4280	0.3607321299
4281	0.3607158214
4282	0.3606963522
4283	0.3606773249
4284	0.3606647443
4285	0.3606629405
4286	0.3606234445
4287	0.3606029274
4288	0.3605815023
4289	0.3605476743
4290	0.3605329103
4291	0.3605225204
4292	0.3605062625
4293	0.3604848887
4294	0.360464328
4295	0.3604512508
4296	0.3604421061
4297	0.3604231657
4298	0.3604038182
4299	0.3604022333
4300	0.3603973096
4301	0.3603846056
4302	0.3603541954
4303	0.3603341693
4304	0.3603143038
4305	0.3603038246
4306	0.3602739439
4307	0.3602567605
4308	0.3602403238
4309	0.360208081
4310	0.3601927734
4311	0.3601810848
4312	0.3601651266
4313	0.3601318113
4314	0.3601214032
4315	0.3601004111
4316	0.3600837623
4317	0.360062336
4318	0.3600417038
4319	0.3600228947
4320	0.3600102865
4321	0.3599915571
4322	0.3599649372
4323	0.3599474712
4324	0.3599393316
4325	0.3599264423
4326	0.3599078876
4327	0.3598935237
4328	0.3598603329
4329	0.3598211529
4330	0.3597967979
4331	0.359784307
4332	0.3597410775
4333	0.3597344363
4334	0.3597023928
4335	0.3596866636
4336	0.3596733219
